lnp_id,ionizable_lipid,helper_lipid,sterol_lipid,peg_lipid,lipid_molar_ratio,target_type,nucleic_acid_sequence,ionizable_lipid_smiles,helper_lipid_smiles,sterol_lipid_smiles,peg_lipid_smiles,size_mean,size_sd,size_flag,pdi_mean,pdi_sd,pdi_flag,ee_mean,ee_sd,ee_flag,zeta_mean,zeta_sd,zeta_flag,ratio_type,ratio_value,ratio_cargo,synthesis_info,bioactivity_profile,transfection_raw,transfection_unit,transfection_pctile,paper_doi,paper_title,paper_authors,paper_journal,paper_year,ionizable_lipid_original,helper_lipid_original,sterol_lipid_original,peg_lipid_original
631,Custom lipid,DOPE,cholesterol,C14-PEG2000,35:16:46.5:2.5,mRNA,"luciferase, mcherry",,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,120.03,2.67,,0.2,0.02,,93.77,1.79,,,,,wt/wt,10.0,OTHER_wt_ratio,synthesis_method: Microfluidic; device_used: Microfluidic device with herringbone features; total_flow_rate_ml_min: ; flow_rate_ratio: ; aqueous_phase_composition: 25 ¥ìg luciferase mRNA in 10 mM citrate buffer (pH = 3); organic_phase_composition: Ethanol phase with lipids; mixing_time_sec: ; temperature_condition: ; post_processing: Dialyzed against 1X PBS with 20 kDa MWCO for 2 h; sterilization: 0.22 ¥ìm filter; storage_buffer: Stored at 4¡ÆC,"cell_line: JEG-3 choriocarcinoma cells; animal_model: Non-pregnant and pregnant mice (E16); administration_route: IV (tail vein injection); dose: 0.6 mg mRNA/kg body mass (luciferase), 1 mg mRNA/kg (mCherry); gene_expression_result: Significantly higher luciferase expression than Lipofectamine; biodistribution_result: 79% of total luminescent flux from placental delivery, extrahepatic delivery to spleen; toxicity_profile: No significant decrease in cell viability vs Lipofectamine",,,,10.1021/jacs.2c12893,Ionizable Lipid Nanoparticles for In Vivo mRNA Delivery to the Placenta during Pregnancy,"['Kelsey L. Swingle', 'Hannah C. Safford', 'Hannah C. Geisler', 'Alex G. Hamilton', 'Ajay S. Thatte', 'Margaret M. Billingsley', 'Ryann A. Joseph', 'Kaitlin Mrksich', 'Marshall S. Padilla', 'Aditi A. Ghalsasi', 'Mohamad-Gabriel Alameh', 'Drew Weissman', 'Michael J. Mitchell']",Journal of the American Chemical Society,2023.0,B5 (C14 epoxide + polyamine core 5),DOPE,cholesterol,C14-PEG2000
632,Custom lipid,DOPE,cholesterol,C14-PEG2000,35:16:46.5:2.5,mRNA,luciferase,,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,101.8,1.41,,0.14,0.01,,74.39,5.74,,,,,wt/wt,10.0,OTHER_wt_ratio,synthesis_method: Microfluidic; device_used: Microfluidic device with herringbone features; total_flow_rate_ml_min: ; flow_rate_ratio: ; aqueous_phase_composition: 25 ¥ìg luciferase mRNA in 10 mM citrate buffer (pH = 3); organic_phase_composition: Ethanol phase with lipids; mixing_time_sec: ; temperature_condition: ; post_processing: Dialyzed against 1X PBS with 20 kDa MWCO for 2 h; sterilization: 0.22 ¥ìm filter; storage_buffer: Stored at 4¡ÆC,"cell_line: JEG-3 choriocarcinoma cells; dose: 50 ng mRNA per 25,000 cells; gene_expression_result: Significantly higher luciferase expression than Lipofectamine; toxicity_profile: No significant decrease in cell viability vs Lipofectamine",,,,10.1021/jacs.2c12893,Ionizable Lipid Nanoparticles for In Vivo mRNA Delivery to the Placenta during Pregnancy,"['Kelsey L. Swingle', 'Hannah C. Safford', 'Hannah C. Geisler', 'Alex G. Hamilton', 'Ajay S. Thatte', 'Margaret M. Billingsley', 'Ryann A. Joseph', 'Kaitlin Mrksich', 'Marshall S. Padilla', 'Aditi A. Ghalsasi', 'Mohamad-Gabriel Alameh', 'Drew Weissman', 'Michael J. Mitchell']",Journal of the American Chemical Society,2023.0,C2 (C16 epoxide + polyamine core 2),DOPE,cholesterol,C14-PEG2000
633,Custom lipid,DOPE,cholesterol,C14-PEG2000,35:16:46.5:2.5,mRNA,luciferase,,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,102.97,2.21,,0.13,0.01,,73.75,4.41,,,,,wt/wt,10.0,OTHER_wt_ratio,synthesis_method: Microfluidic; device_used: Microfluidic device with herringbone features; total_flow_rate_ml_min: ; flow_rate_ratio: ; aqueous_phase_composition: 25 ¥ìg luciferase mRNA in 10 mM citrate buffer (pH = 3); organic_phase_composition: Ethanol phase with lipids; mixing_time_sec: ; temperature_condition: ; post_processing: Dialyzed against 1X PBS with 20 kDa MWCO for 2 h; sterilization: 0.22 ¥ìm filter; storage_buffer: Stored at 4¡ÆC,"cell_line: JEG-3 choriocarcinoma cells; dose: 50 ng mRNA per 25,000 cells; gene_expression_result: Normalized luciferase expression in JEG-3 cells; toxicity_profile: No significant decrease in cell viability vs Lipofectamine",3.0,numeric,0.5555555555555556,10.1021/jacs.2c12893,Ionizable Lipid Nanoparticles for In Vivo mRNA Delivery to the Placenta during Pregnancy,"['Kelsey L. Swingle', 'Hannah C. Safford', 'Hannah C. Geisler', 'Alex G. Hamilton', 'Ajay S. Thatte', 'Margaret M. Billingsley', 'Ryann A. Joseph', 'Kaitlin Mrksich', 'Marshall S. Padilla', 'Aditi A. Ghalsasi', 'Mohamad-Gabriel Alameh', 'Drew Weissman', 'Michael J. Mitchell']",Journal of the American Chemical Society,2023.0,C3 (C16 epoxide + polyamine core 3),DOPE,cholesterol,C14-PEG2000
634,Custom lipid,DOPE,cholesterol,C14-PEG2000,35:16:46.5:2.5,mRNA,luciferase,,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,129.77,4.22,,0.24,0.02,,71.51,6.32,,,,,wt/wt,10.0,OTHER_wt_ratio,synthesis_method: Microfluidic; device_used: Microfluidic device with herringbone features; total_flow_rate_ml_min: ; flow_rate_ratio: ; aqueous_phase_composition: 25 ¥ìg luciferase mRNA in 10 mM citrate buffer (pH = 3); organic_phase_composition: Ethanol phase with lipids; mixing_time_sec: ; temperature_condition: ; post_processing: Dialyzed against 1X PBS with 20 kDa MWCO for 2 h; sterilization: 0.22 ¥ìm filter; storage_buffer: Stored at 4¡ÆC,"cell_line: JEG-3 choriocarcinoma cells; dose: 50 ng mRNA per 25,000 cells; gene_expression_result: Normalized luciferase expression in JEG-3 cells; toxicity_profile: No significant decrease in cell viability vs Lipofectamine",3.0,numeric,0.5555555555555556,10.1021/jacs.2c12893,Ionizable Lipid Nanoparticles for In Vivo mRNA Delivery to the Placenta during Pregnancy,"['Kelsey L. Swingle', 'Hannah C. Safford', 'Hannah C. Geisler', 'Alex G. Hamilton', 'Ajay S. Thatte', 'Margaret M. Billingsley', 'Ryann A. Joseph', 'Kaitlin Mrksich', 'Marshall S. Padilla', 'Aditi A. Ghalsasi', 'Mohamad-Gabriel Alameh', 'Drew Weissman', 'Michael J. Mitchell']",Journal of the American Chemical Society,2023.0,C5 (C16 epoxide + polyamine core 5),DOPE,cholesterol,C14-PEG2000
635,C12-200,DOPE,cholesterol,C14-PEG2000,35:16:46.5:2.5,mRNA,"luciferase, mcherry, vegf",NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,82.11,3.28,,0.11,0.01,,88.31,2.47,,,,,wt/wt,10.0,OTHER_wt_ratio,synthesis_method: Microfluidic; device_used: Microfluidic device with herringbone features; total_flow_rate_ml_min: ; flow_rate_ratio: ; aqueous_phase_composition: 25 ¥ìg luciferase mRNA in 10 mM citrate buffer (pH = 3); organic_phase_composition: Ethanol phase with lipids; mixing_time_sec: ; temperature_condition: ; post_processing: Dialyzed against 1X PBS with 20 kDa MWCO for 2 h; sterilization: 0.22 ¥ìm filter; storage_buffer: Stored at 4¡ÆC,"cell_line: JEG-3 choriocarcinoma cells; animal_model: Non-pregnant and pregnant mice (E16); administration_route: IV (tail vein injection); dose: 0.6 mg mRNA/kg body mass (luciferase), 1 mg mRNA/kg (mCherry, VEGF); gene_expression_result: Lower than A4 and B5 in JEG-3 cells, 2.44% mCherry+ endothelial cells; biodistribution_result: Primarily liver delivery (44-51% of total flux), 23% placental delivery; toxicity_profile: Significant AST elevation (3.5-fold vs PBS), hepatic toxicity; cytokine_response: Elevated cytokines at 6h, resolved by 48h",2.44,percent,0.5,10.1021/jacs.2c12893,Ionizable Lipid Nanoparticles for In Vivo mRNA Delivery to the Placenta during Pregnancy,"['Kelsey L. Swingle', 'Hannah C. Safford', 'Hannah C. Geisler', 'Alex G. Hamilton', 'Ajay S. Thatte', 'Margaret M. Billingsley', 'Ryann A. Joseph', 'Kaitlin Mrksich', 'Marshall S. Padilla', 'Aditi A. Ghalsasi', 'Mohamad-Gabriel Alameh', 'Drew Weissman', 'Michael J. Mitchell']",Journal of the American Chemical Society,2023.0,C12-200,DOPE,cholesterol,C14-PEG2000
636,DLin-MC3-DMA,DSPC,cholesterol,DMG-PEG2000,50:10:38.5:1.5,mRNA,luciferase,CCCCC/C=C\C/C=C\CCCCCCCCC(OC(=O)CCCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)OC(=O)CCCCCCCCCCCCC,92.32,2.42,,0.09,0.01,,89.45,2.47,,,,,wt/wt,10.0,OTHER_wt_ratio,synthesis_method: Microfluidic; device_used: Microfluidic device with herringbone features; total_flow_rate_ml_min: ; flow_rate_ratio: ; aqueous_phase_composition: 25 ¥ìg luciferase mRNA in 10 mM citrate buffer (pH = 3); organic_phase_composition: Ethanol phase with lipids; mixing_time_sec: ; temperature_condition: ; post_processing: Dialyzed against 1X PBS with 20 kDa MWCO for 2 h; sterilization: 0.22 ¥ìm filter; storage_buffer: Stored at 4¡ÆC,"cell_line: JEG-3 choriocarcinoma cells; dose: 50 ng mRNA per 25,000 cells; gene_expression_result: Lower luciferase expression compared to top performers; toxicity_profile: No significant decrease in cell viability vs Lipofectamine",,,,10.1021/jacs.2c12893,Ionizable Lipid Nanoparticles for In Vivo mRNA Delivery to the Placenta during Pregnancy,"['Kelsey L. Swingle', 'Hannah C. Safford', 'Hannah C. Geisler', 'Alex G. Hamilton', 'Ajay S. Thatte', 'Margaret M. Billingsley', 'Ryann A. Joseph', 'Kaitlin Mrksich', 'Marshall S. Padilla', 'Aditi A. Ghalsasi', 'Mohamad-Gabriel Alameh', 'Drew Weissman', 'Michael J. Mitchell']",Journal of the American Chemical Society,2023.0,DLin-MC3-DMA,DSPC,cholesterol,DMG-PEG
637,C12-200,DOPE,cholesterol,C14-PEG2000,35:16:46.5:2.5,mRNA,"firefly_luciferase, epo, cre_recombinase",NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,,,,,,,,,,,,,wt/wt,10.0,lipid:mRNA,synthesis_method: Microfluidic; device_used: Precision Nanosystems microfluidic device; total_flow_rate_ml_min: 12; flow_rate_ratio: 1:3 (ethanol:aqueous phase); aqueous_phase_composition: 10 mM sodium citrate buffer (pH 3); organic_phase_composition: 100% ethanol; mixing_time_sec: ; temperature_condition: ; post_processing: dialyzed against PBS for 1 h; sterilization: ; storage_buffer: PBS,"cell_line: RAW Blue cells; animal_model: C57BL/6 mice, Ai9 mice; administration_route: IV (tail vein); dose: 0.75 mg/kg mRNA; gene_expression_result: 6-fold increase in overall Luc expression with m1¥÷ modification, 54-fold increase in spleen; biodistribution_result: predominantly liver (>60%), spleen, kidneys, lungs; cytokine_response: 30% reduction in SEAP levels with m1¥÷ modification",6.0,numeric,0.3333333333333333,https://doi.org/10.1016/j.jconrel.2021.11.022,Lipid nanoparticle chemistry determines how nucleoside base modifications alter mRNA delivery,"['Jilian R. Melamed', 'Khalid A. Hajj', 'Namit Chaudhary', 'Daria Strelkova', 'Mariah L. Arral', 'Norbert Pardi', 'Mohamad-Gabriel Alameh', 'Jason B. Miller', 'Lukas Farbiak', 'Daniel J. Siegwart', 'Drew Weissman', 'Kathryn A. Whitehead']",Journal of Controlled Release,2022.0,C12-200,DOPE,cholesterol,C14-PEG2000
638,cKK-E12,DOPE,cholesterol,C14-PEG2000,35:16:46.5:2.5,mRNA,"firefly_luciferase, epo, cre_recombinase",CCCCCCCCCCCC(O)CN1CCCCC(C(=O)NC2CCCCCNC(=O)C3N(CC(O)CCCCCCCCCCCC)CCC(CC3)N(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)C1,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,,,,,,,,,,,,,wt/wt,10.0,lipid:mRNA,synthesis_method: Microfluidic; device_used: Precision Nanosystems microfluidic device; total_flow_rate_ml_min: 4; flow_rate_ratio: 1:3 (ethanol:aqueous phase); aqueous_phase_composition: 10 mM sodium citrate buffer (pH 3); organic_phase_composition: 100% ethanol; mixing_time_sec: ; temperature_condition: ; post_processing: dialyzed against PBS for 1 h; sterilization: ; storage_buffer: PBS,"cell_line: RAW Blue cells; animal_model: C57BL/6 mice, Ai9 mice; administration_route: IV (tail vein); dose: 0.75 mg/kg mRNA; gene_expression_result: no statistically significant increase with modifications, but 8-fold increase in spleen with m1¥÷; biodistribution_result: predominantly liver (>60%), spleen, kidneys, lungs; cytokine_response: no significant reduction in SEAP levels with modifications",8.0,numeric,0.6666666666666666,https://doi.org/10.1016/j.jconrel.2021.11.022,Lipid nanoparticle chemistry determines how nucleoside base modifications alter mRNA delivery,"['Jilian R. Melamed', 'Khalid A. Hajj', 'Namit Chaudhary', 'Daria Strelkova', 'Mariah L. Arral', 'Norbert Pardi', 'Mohamad-Gabriel Alameh', 'Jason B. Miller', 'Lukas Farbiak', 'Daniel J. Siegwart', 'Drew Weissman', 'Kathryn A. Whitehead']",Journal of Controlled Release,2022.0,cKK-E12 (MD-1),DOPE,cholesterol,C14-PEG2000
639,Custom lipid,DOPE,cholesterol,C14-PEG2000,35:16:46.5:2.5,mRNA,"firefly_luciferase, epo, cre_recombinase",CCCCCCCC(C)COC(=O)CCN1CCN(CCNCCN(CCC(=O)OCC(C)CCCCCCCC)CCC(=O)OCC(C)CCCCCCCC)CC1,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,,,,,,,,,,,,,wt/wt,10.0,lipid:mRNA,synthesis_method: Rapid mixing; device_used: pulse vortexing; total_flow_rate_ml_min: ; flow_rate_ratio: 1:1 volume ratio; aqueous_phase_composition: 10 mM sodium citrate buffer (pH 3); organic_phase_composition: 100% ethanol; mixing_time_sec: ; temperature_condition: ; post_processing: dialyzed against PBS for 1 h; sterilization: ; storage_buffer: PBS,"cell_line: RAW Blue cells; animal_model: C57BL/6 mice, Ai9 mice; administration_route: IV (tail vein); dose: 0.75 mg/kg mRNA; gene_expression_result: 11-fold increase in overall Luc expression with m1¥÷ modification, 37-fold increase in spleen; biodistribution_result: liver (64%), spleen (21%), lungs (13%); cytokine_response: 40% reduction in SEAP levels with m1¥÷ modification",11.0,numeric,1.0,https://doi.org/10.1016/j.jconrel.2021.11.022,Lipid nanoparticle chemistry determines how nucleoside base modifications alter mRNA delivery,"['Jilian R. Melamed', 'Khalid A. Hajj', 'Namit Chaudhary', 'Daria Strelkova', 'Mariah L. Arral', 'Norbert Pardi', 'Mohamad-Gabriel Alameh', 'Jason B. Miller', 'Lukas Farbiak', 'Daniel J. Siegwart', 'Drew Weissman', 'Kathryn A. Whitehead']",Journal of Controlled Release,2022.0,200Oi10,DOPE,cholesterol,C14-PEG2000
641,DOTAP,DOPE,cholesterol,DSG-PEG2000,46.3:9.4:41.8:2.5,mRNA,nanoluciferase,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OP(=O)([O-])OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,66.55,,,0.12,,,93.176,,,1.34,,,N:P,10.0,,"synthesis_method: Microfluidic; device_used: NanoAssemblr Benchtop; total_flow_rate_ml_min: 15; flow_rate_ratio: 4:1; aqueous_phase_composition: 100 mM citrate buffer (pH 4.5); organic_phase_composition: ethanol (>99.5%); mixing_time_sec: ; temperature_condition: 25¡ÆC; post_processing: dialysis against 10 mM Tris buffer (pH 7.4) for 24 h, concentrated using centrifuge at 5000 g for 30 min, filtered with PALL capsule (MWCO 300 kD); sterilization: glassware sterilized at 300¡ÆC for 12 h, equipment treated with RNaseZap; storage_buffer: 10 mM Tris buffer (pH 7.4)",,,,,https://doi.org/10.1016/j.jpha.2024.100996,Machine learning-driven optimization of mRNA-lipid nanoparticle vaccine quality with XGBoost/Bayesian method and ensemble model approaches,"['Ravi Maharjan', 'Ki Hyun Kim', 'Kyeong Lee', 'Hyo-Kyung Han', 'Seong Hoon Jeong']",Journal of Pharmaceutical Analysis,2024.0,DOTAP,DOPE,cholesterol,DSG
642,DOTAP,DSPE,cholesterol,DMG,46.3:9.4:42.7:1.6,mRNA,nanoluciferase,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,,78.57,,,0.107,,,92.391,,,1.97,,,N:P,8.0,,"synthesis_method: Microfluidic; device_used: NanoAssemblr Benchtop; total_flow_rate_ml_min: 12; flow_rate_ratio: 5:1; aqueous_phase_composition: 100 mM citrate buffer (pH 4.5); organic_phase_composition: ethanol (>99.5%); mixing_time_sec: ; temperature_condition: 25¡ÆC; post_processing: dialysis against 10 mM Tris buffer (pH 7.4) for 24 h, concentrated using centrifuge at 5000 g for 30 min, filtered with PALL capsule (MWCO 300 kD); sterilization: glassware sterilized at 300¡ÆC for 12 h, equipment treated with RNaseZap; storage_buffer: 10 mM Tris buffer (pH 7.4)",,,,,https://doi.org/10.1016/j.jpha.2024.100996,Machine learning-driven optimization of mRNA-lipid nanoparticle vaccine quality with XGBoost/Bayesian method and ensemble model approaches,"['Ravi Maharjan', 'Ki Hyun Kim', 'Kyeong Lee', 'Hyo-Kyung Han', 'Seong Hoon Jeong']",Journal of Pharmaceutical Analysis,2024.0,DOTAP,DSPE,cholesterol,DMG
