Index,LNP_ID,Experiment_ID,Formulation_ID,IL_name,IL_SMILES,IL_protonated_SMILES,IL_head_name,IL_head_SMILES,IL_linker_name,IL_linker_SMILES,IL_tail1_name,IL_tail1_SMILES,IL_tail2_name,IL_tail2_SMILES,IL_tail3_name,IL_tail3_SMILES,IL_tail4_name,IL_tail4_SMILES,IL_molratio,IL_to_nucleicacid_massratio,IL_to_nucleicacid_chargeratio,HL_name,HL_SMILES,HL_molratio,CHL_name,CHL_SMILES,CHL_molratio,PEG_name,PEG_SMILES,PEG_molratio,fifthcomponent_name,fifthcomponent_SMILES,fifthcomponent_molratio,Aqueous_buffer,Dialysis_buffer,Mixing_method,Model,Model_type,Model_target,Route_of_administration,Cargo,Cargo_type,Dose_ug_nucleicacid,Experiment_method,Experiment_batching,Experiment_value,Publication_link,Publication_PMID,Heavy.Atoms,Rings,Aromatic.Rings,Rotatable.Bonds,van.der.Waals.Molecular.Volume,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,LogP,Molar.Refractivity,Fraction.sp3.Carbons,sp3.Carbons,Nitrogen.Count,Molecular.Weight,has_ester,has_carbonate,has_disulfide,Experiment_value_num
20,LNP_0000020,AA_2008,AA_2008_F20,103_O13,CCCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCO)CCC(=O)OCCCCCCCCCCCCC,CCCCCCCCCCCCCOC(=O)CC[N+](CCO)(CCN(CCO)CCC(=O)OCCCCCCCCCCCCC)[H],103,C(CNCCO)NCCO,,,O13,C=CC(=O)OCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,2.550592491,https://www.nature.com/articles/nbt1402,18438401.0,46,0,0,37,656.5703382,99.54,2,8,8.0636,191.1256,0.947368421,0,2,657.034,True,False,False,2.550592491
21,LNP_0000021,AA_2008,AA_2008_F21,26_O15,CCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCC)C(C)(CO)CO,CCCCCCCCCCCCCCCOC(=O)CC[N+](CCC(=O)OCCCCCCCCCCCCCCC)(C(C)(CO)CO)[H],26,CC(CO)(CO)N,,,O15,C=CC(=O)OCCCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,2.550592491,https://www.nature.com/articles/nbt1402,18438401.0,47,0,0,37,669.5907392,96.3,2,7,10.0807,196.6916,0.95,0,1,670.073,True,False,False,2.550592491
22,LNP_0000022,AA_2008,AA_2008_F22,20_N14,CCCCCCCCCCCCCCNC(=O)CCN(CCCO)CCC(=O)NCCCCCCCCCCCCCC,CCCCCCCCCCCCCCNC(=O)CC[N+](CCCO)(CCC(=O)NCCCCCCCCCCCCCC)[H],20,C(CN)CO,,,N14,C=CC(=O)NCCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,2.550592491,https://www.nature.com/articles/nbt1402,18438401.0,43,0,0,35,609.5808433,81.67,3,4,9.0856,185.5522,0.945945946,0,3,610.025,False,False,False,2.550592491
23,LNP_0000023,AA_2008,AA_2008_F23,103_N14,CCCCCCCCCCCCCCNC(=O)CCN(CCO)CCN(CCO)CCC(=O)NCCCCCCCCCCCCCC,CCCCCCCCCCCCCCNC(=O)CC[N+](CCO)(CCN(CCO)CCC(=O)NCCCCCCCCCCCCCC)[H],103,C(CNCCO)NCCO,,,N14,C=CC(=O)NCCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,2.550592491,https://www.nature.com/articles/nbt1402,18438401.0,48,0,0,39,682.6336071,105.14,4,6,7.9898,204.461,0.95,0,4,683.12,False,False,False,2.550592491
24,LNP_0000024,AA_2008,AA_2008_F24,94_N15,CCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCC)CCc1c[nH]cn1,CCCCCCCCCCCCCCCNC(=O)CC[N+](CCC(=O)NCCCCCCCCCCCCCCC)(CCc1c[nH]cn1)[H],94,C(CN)C1=CNC=N1,,,N15,C=CC(=O)NCCCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,2.550592491,https://www.nature.com/articles/nbt1402,18438401.0,48,1,1,37,673.6233768,90.12,3,4,10.4492,205.3751,0.87804878,0,5,674.116,False,False,False,2.550592491
25,LNP_0000025,AA_2008,AA_2008_F25,96_N15,CCCCCCCCCCCCCCCNC(=O)CCN(C)CCCN(CCC(=O)NCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCNC(=O)CC[N+](C)(CCCN(CCC(=O)NCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCC)[H],96,CNCCCN,,,N15,C=CC(=O)NCCCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,2.550592491,https://www.nature.com/articles/nbt1402,18438401.0,66,0,0,55,931.9156426,93.78,3,5,15.4028,288.5191,0.948275862,0,5,932.606,False,False,False,2.550592491
26,LNP_0000026,AA_2008,AA_2008_F26,91_O12,CCCCCCCCCCCCOC(=O)CCN(CCCN1CCOCC1)CCC(=O)OCCCCCCCCCCCC,CCCCCCCCCCCCOC(=O)CCN(CCC[N+]1([H])CCOCC1)CCC(=O)OCCCCCCCCCCCC,91,C(CN)CN1CCOCC1,,,O12,C=CC(=O)OCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,1.091853172,https://www.nature.com/articles/nbt1402,18438401.0,44,1,0,32,624.5441234,68.31,0,7,8.7191,183.156,0.945945946,0,2,624.992,True,False,False,1.091853172
27,LNP_0000027,AA_2008,AA_2008_F27,93_O12,CCCCCCCCCCCCOC(=O)CCN(CCCn1ccnc1)CCC(=O)OCCCCCCCCCCCC,CCCCCCCCCCCCOC(=O)CC[N+](CCCn1ccnc1)(CCC(=O)OCCCCCCCCCCCC)[H],93,C(CN)CN1C=CN=C1,,,O12,C=CC(=O)OCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,1.091853172,https://www.nature.com/articles/nbt1402,18438401.0,43,1,1,32,605.5131576,73.66,0,7,9.2836,178.124,0.861111111,0,3,605.949,True,False,False,1.091853172
28,LNP_0000028,AA_2008,AA_2008_F28,94_O12,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)CCc1c[nH]cn1,CCCCCCCCCCCCOC(=O)CC[N+](CCC(=O)OCCCCCCCCCCCC)(CCc1c[nH]cn1)[H],94,C(CN)C1=CNC=N1,,,O12,C=CC(=O)OCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,1.091853172,https://www.nature.com/articles/nbt1402,18438401.0,42,1,1,31,591.4975076,84.52,1,6,8.9626,173.5717,0.857142857,0,3,591.922,True,False,False,1.091853172
29,LNP_0000029,AA_2008,AA_2008_F29,21_O13,CCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCC)CC(C)O,CCCCCCCCCCCCCOC(=O)CC[N+](CCC(=O)OCCCCCCCCCCCCC)(CC(C)O)[H],21,CC(CN)O,,,O13,C=CC(=O)OCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,1.091853172,https://www.nature.com/articles/nbt1402,18438401.0,41,0,0,32,583.5175743,76.07,1,6,9.1578,172.1948,0.942857143,1,1,583.939,True,False,False,1.091853172
30,LNP_0000030,AA_2008,AA_2008_F30,22_O13,CCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCC)CC(C)O,CCCCCCCCCCCCCOC(=O)CC[N+](CCC(=O)OCCCCCCCCCCCCC)(CC(C)O)[H],22,C[C@@H](CN)O,,,O13,C=CC(=O)OCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,1.091853172,https://www.nature.com/articles/nbt1402,18438401.0,41,0,0,32,583.5175743,76.07,1,6,9.1578,172.1948,0.942857143,1,1,583.939,True,False,False,1.091853172
31,LNP_0000031,AA_2008,AA_2008_F31,11_O14,CCCCCCCCCCCCCCOC(=O)CCN(CCOCC)CCC(=O)OCCCCCCCCCCCCCC,CCCCCCCCCCCCCCOC(=O)CC[N+](CCOCC)(CCC(=O)OCCCCCCCCCCCCCC)[H],11,CCOCCN,,,O14,C=CC(=O)OCCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,1.091853172,https://www.nature.com/articles/nbt1402,18438401.0,44,0,0,36,625.5645245,65.07,0,6,10.5937,186.241,0.947368421,0,1,626.02,True,False,False,1.091853172
32,LNP_0000032,AA_2008,AA_2008_F32,13_O14,CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CC(OC)OC,CCCCCCCCCCCCCCOC(=O)CC[N+](CCC(=O)OCCCCCCCCCCCCCC)(CC(OC)OC)[H],13,COC(CN)OC,,,O14,C=CC(=O)OCCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,1.091853172,https://www.nature.com/articles/nbt1402,18438401.0,45,0,0,36,641.5594391,74.3,0,7,10.1761,187.554,0.947368421,0,1,642.019,True,False,False,1.091853172
33,LNP_0000033,AA_2008,AA_2008_F33,25_O14,CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)C(CO)CO,CCCCCCCCCCCCCCOC(=O)CC[N+](CCC(=O)OCCCCCCCCCCCCCC)(C(CO)CO)[H],25,C(C(CO)N)O,,,O14,C=CC(=O)OCCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,1.091853172,https://www.nature.com/articles/nbt1402,18438401.0,44,0,0,35,627.5437891,96.3,2,7,8.9104,182.8406,0.945945946,0,1,627.992,True,False,False,1.091853172
34,LNP_0000034,AA_2008,AA_2008_F34,86_O14,CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CCN(CCO)CCO,CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CC[N+](CCO)(CCO)[H],86,C(CN(CCO)CCO)N,,,O14,C=CC(=O)OCCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,1.091853172,https://www.nature.com/articles/nbt1402,18438401.0,48,0,0,39,684.6016383,99.54,2,8,8.8438,200.3596,0.95,0,2,685.088,True,False,False,1.091853172
35,LNP_0000035,AA_2008,AA_2008_F35,99_O14,CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC,CCCCCCCCCCCCCCOC(=O)CC[N+](CCC(=O)OCCCCCCCCCCCCCC)(CCN(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC)[H],99,C(CN)N,,,O14,C=CC(=O)OCCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,1.091853172,https://www.nature.com/articles/nbt1402,18438401.0,80,0,0,67,1133.029669,111.68,0,10,20.128,339.496,0.942857143,0,2,1133.864,True,False,False,1.091853172
36,LNP_0000036,AA_2008,AA_2008_F36,103_O14,CCCCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCO)CCC(=O)OCCCCCCCCCCCCCC,CCCCCCCCCCCCCCOC(=O)CC[N+](CCO)(CCN(CCO)CCC(=O)OCCCCCCCCCCCCCC)[H],103,C(CNCCO)NCCO,,,O14,C=CC(=O)OCCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,1.091853172,https://www.nature.com/articles/nbt1402,18438401.0,48,0,0,39,684.6016383,99.54,2,8,8.8438,200.3596,0.95,0,2,685.088,True,False,False,1.091853172
37,LNP_0000037,AA_2008,AA_2008_F37,24_O14,CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CC(O)CO,CCCCCCCCCCCCCCOC(=O)CC[N+](CCC(=O)OCCCCCCCCCCCCCC)(CC(O)CO)[H],24,C(C(CO)O)N,,,O14,C=CC(=O)OCCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,1.091853172,https://www.nature.com/articles/nbt1402,18438401.0,44,0,0,35,627.5437891,96.3,2,7,8.9104,182.8406,0.945945946,1,1,627.992,True,False,False,1.091853172
38,LNP_0000038,AA_2008,AA_2008_F38,1_O15,CCCCCCCCCCCCCCCOC(=O)CCN(CCCOC)CCC(=O)OCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCOC(=O)CC[N+](CCCOC)(CCC(=O)OCCCCCCCCCCCCCCC)[H],1,COCCCN,,,O15,C=CC(=O)OCCCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,1.091853172,https://www.nature.com/articles/nbt1402,18438401.0,46,0,0,38,653.5958246,65.07,0,6,11.3739,195.475,0.95,0,1,654.074,True,False,False,1.091853172
39,LNP_0000039,AA_2008,AA_2008_F39,31_O15,CCCCCCCCCCCCCCCOC(=O)CCN(CCOCCO)CCC(=O)OCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCOC(=O)CC[N+](CCOCCO)(CCC(=O)OCCCCCCCCCCCCCCC)[H],31,C(COCCO)N,,,O15,C=CC(=O)OCCCCCCCCCCCCCCC,,,,,,,42.0,5.0,,,,0.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,48.0,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,,,0.0,acetate,,handmixed,in_vitro,HeLa,in_vitro,in_vitro,siRNA,FLuc,0.9,luminescence_discretized_normalized,individual,1.091853172,https://www.nature.com/articles/nbt1402,18438401.0,47,0,0,39,669.5907392,85.3,1,7,10.3463,196.8868,0.95,0,1,670.073,True,False,False,1.091853172
